"","achievement_count","athlete_count","average_cadence","average_heartrate","average_speed","average_temp","comment_count","distance","elapsed_time","elev_high","elev_low","id","kudos_count","max_heartrate","max_speed","moving_time","name","pr_count","sport_type","start_date","suffer_score","total_elevation_gain"
"520",0,1,NA,NA,0,NA,0,0,2700,NA,NA,4803272283,0,NA,0,2700,"Breathe & Flow (Ignite) - day 24","0","Yoga","2021-02-17T13:15:00Z",NA,0
"521",0,1,NA,NA,0,NA,0,0,3000,NA,NA,4791467895,1,NA,0,3000,"Breathe & Flow (Ignite) - day 23","0","Yoga","2021-02-15T13:30:00Z",NA,0
"522",0,1,NA,NA,0,NA,0,0,2700,NA,NA,4788365333,0,NA,0,2700,"Breathe & Flow (Ignite) - day 22","0","Yoga","2021-02-14T19:15:00Z",NA,0
"523",0,1,NA,NA,0,NA,0,0,8400,NA,NA,4788363322,0,NA,0,8400,"Afternoon Activity","0","RockClimbing","2021-02-13T22:20:00Z",NA,0
"524",0,1,NA,NA,0,NA,0,0,2700,NA,NA,4776163425,0,NA,0,2700,"Breathe & Flow (Ignite) - day 20","0","Yoga","2021-02-12T13:15:00Z",NA,0
"525",0,1,NA,NA,0,NA,0,0,2100,NA,NA,4772947401,0,NA,0,2100,"Breathe & Flow (Ignite) - day 19","0","Yoga","2021-02-11T23:11:30Z",NA,0
"526",0,1,NA,NA,0,NA,0,0,2400,NA,NA,4772041687,0,NA,0,2400,"Core workout ","0","Workout","2021-02-11T00:30:00Z",NA,0
"527",0,1,NA,NA,0,NA,0,0,3000,NA,NA,4765547940,0,NA,0,3000,"Breathe & Flow (Ignite) - day 18","0","Yoga","2021-02-10T13:30:00Z",NA,0
"528",0,1,NA,NA,0,NA,0,0,2700,NA,NA,4760173574,0,NA,0,2700,"Breathe & Flow (Ignite) - day 17","0","Yoga","2021-02-09T13:15:00Z",NA,0
"529",0,1,NA,NA,0,NA,0,0,3000,NA,NA,4755046796,0,NA,0,3000,"Breathe & Flow (Ignite) - day 16","0","Yoga","2021-02-08T13:15:18Z",NA,0
"530",0,1,NA,NA,0,NA,0,0,2700,NA,NA,4752977763,0,NA,0,2700,"Breathe & Flow (Ignite) - day 15","0","Yoga","2021-02-07T21:45:00Z",NA,0
"531",0,1,NA,NA,0,NA,0,0,1500,NA,NA,4743697829,0,NA,0,1500,"Breathe & Flow (Ignite) - day 14","0","Yoga","2021-02-06T12:27:54Z",NA,0
"532",0,1,NA,NA,0,NA,0,0,4500,NA,NA,4739663420,0,NA,0,4500,"Morning Activity","0","RockClimbing","2021-02-05T13:30:00Z",NA,0
"533",0,1,NA,NA,0,NA,0,0,4500,NA,NA,4739661252,1,NA,0,4500,"Evening Activity","0","WeightTraining","2021-02-05T01:30:00Z",NA,0
"534",0,1,NA,NA,0,NA,0,0,2100,NA,NA,4733266708,0,NA,0,2100,"Breathe & Flow (Ignite) - day 13","0","Yoga","2021-02-04T13:20:00Z",NA,0
"535",0,1,NA,NA,0,NA,0,0,1800,NA,NA,4728460358,0,NA,0,1800,"Breathe & Flow (Ignite) - day 12","0","Yoga","2021-02-03T13:45:00Z",NA,0
"536",0,1,NA,NA,0,NA,0,0,9000,NA,NA,4725586346,1,NA,0,9000,"Evening Activity","0","RockClimbing","2021-02-03T01:30:00Z",NA,0
"537",0,2,NA,NA,10.0512,NA,0,7.7208,3363,263.9,258.5,4725163418,1,NA,15.84,2765,"Evening Run","0","Run","2021-02-03T00:01:34Z",NA,15.6
"538",0,1,NA,NA,0,NA,0,0,3000,NA,NA,4722463484,0,NA,0,3000,"Breathe & Flow (Ignite) - day 11","0","Yoga","2021-02-02T13:00:00Z",NA,0
"539",0,1,NA,NA,0,NA,0,0,2400,NA,NA,4719389900,0,NA,0,2400,"Afternoon Activity","0","Workout","2021-02-01T22:50:00Z",NA,0
"540",0,1,NA,NA,0,NA,0,0,2700,NA,NA,4719211319,0,NA,0,2700,"Breathe & Flow (Ignite) - day 10","0","Yoga","2021-02-01T22:00:00Z",NA,0
"541",0,1,NA,NA,0,NA,0,0,2100,NA,NA,4714913737,0,NA,0,2100,"Afternoon Activity","0","WeightTraining","2021-01-31T23:00:00Z",NA,0
"542",0,1,NA,NA,0,NA,0,0,7200,NA,NA,4714912741,0,NA,0,7200,"Afternoon Activity","0","RockClimbing","2021-01-31T21:00:00Z",NA,0
"543",0,1,NA,NA,0,NA,0,0,3000,NA,NA,4711929629,0,NA,0,3000,"Breathe & Flow (Ignite) - day 9","0","Yoga","2021-01-31T14:00:00Z",NA,0
"544",0,1,NA,NA,0,NA,0,0,2700,NA,NA,4705722205,0,NA,0,2700,"Breathe & Flow (Ignite) - day 8","0","Yoga","2021-01-30T14:30:00Z",NA,0
"545",0,1,NA,NA,0,NA,0,0,3600,NA,NA,4705725287,0,NA,0,3600,"Evening Activity","0","WeightTraining","2021-01-30T01:15:00Z",NA,0
"546",0,1,NA,NA,0,NA,0,0,1500,NA,NA,4699683937,1,NA,0,1500,"Breathe & Flow (Ignite) - day 7","0","Yoga","2021-01-29T13:25:00Z",NA,0
"547",0,1,NA,NA,0,NA,0,0,2100,NA,NA,4697562879,0,NA,0,2100,"Bicep day","0","WeightTraining","2021-01-28T23:50:35Z",NA,0
"548",0,1,NA,NA,0,NA,0,0,2700,NA,NA,4694988805,0,NA,0,2700,"Breathe & Flow (Ignite) - day 6","0","Yoga","2021-01-28T13:20:00Z",NA,0
"549",0,2,NA,NA,7.0992,NA,0,2.8066,10338,259.6,257,4692869765,2,NA,14.04,1423,"Snow shoe fartleks ","0","Snowshoe","2021-01-27T23:31:55Z",NA,0
"550",0,1,NA,NA,0,NA,0,0,2400,NA,NA,4689649085,0,NA,0,2400,"Breathe & Flow (Ignite) - day 5","0","Yoga","2021-01-27T13:05:00Z",NA,0
"551",0,1,NA,NA,0,NA,0,0,7200,NA,NA,4687671845,0,NA,0,7200,"Evening Activity","0","RockClimbing","2021-01-27T01:10:00Z",NA,0
"552",0,1,NA,NA,0,NA,0,0,3000,NA,NA,4686919270,0,NA,0,3000,"Breathe & Flow (Ignite) - day 4","0","Yoga","2021-01-26T22:15:58Z",NA,0
"553",0,1,NA,NA,0,NA,0,0,2700,NA,NA,4681639810,1,NA,0,2700,"Breathe & Flow (Ignite) - day 3","0","Yoga","2021-01-25T23:00:00Z",NA,0
"554",0,1,NA,NA,12.0708,NA,0,7.1059,2273,273.1,258.5,4681123853,0,NA,16.92,2119,"Afternoon Run","0","Run","2021-01-25T21:02:48Z",NA,13.1
"555",9,2,NA,NA,6.3504,NA,0,6.6526,4715,348.5,306.3,4676143068,2,NA,27,3771,"Lunch Activity","6","NordicSki","2021-01-24T18:38:19Z",NA,101.3
"556",0,1,NA,NA,0,NA,0,0,2400,NA,NA,4676182721,0,NA,0,2400,"Full body workout ","0","Workout","2021-01-24T15:30:00Z",NA,0
"557",0,1,NA,NA,0,NA,0,0,1800,NA,NA,4676180224,0,NA,0,1800,"Breathe & Flow (Ignite) - day 2","0","Yoga","2021-01-24T15:00:00Z",NA,0
"558",0,1,NA,NA,0,NA,0,0,7200,NA,NA,4670856805,0,NA,0,7200,"Saturday climbs ","0","RockClimbing","2021-01-23T21:00:00Z",NA,0
"559",0,1,NA,NA,0,NA,0,0,3300,NA,NA,4670855459,0,NA,0,3300,"Breathe & Flow (Ignite) - day 1","0","Yoga","2021-01-23T18:30:00Z",NA,0
"560",0,1,NA,NA,0,NA,0,0,9000,NA,NA,4660453508,0,NA,0,9000,"Evening Activity","0","RockClimbing","2021-01-22T01:10:00Z",NA,0
"561",0,1,NA,NA,0,NA,0,0,3600,NA,NA,4660452582,0,NA,0,3600,"Evening yoga","0","Yoga","2021-01-21T23:30:00Z",NA,0
"562",1,2,NA,NA,10.1412,NA,0,7.4265,3585,273.2,258.3,4649544985,1,NA,16.56,2636,"Afternoon Run","0","Run","2021-01-19T23:15:00Z",NA,20.1
"563",0,1,NA,NA,0,NA,0,0,8106,NA,NA,4644702334,0,NA,0,8106,"Evening Activity","0","RockClimbing","2021-01-19T01:00:00Z",NA,0
"564",2,2,NA,NA,5.2524,NA,0,6.3315,6318,348.5,306.3,4638299291,3,NA,26.28,4341,"Lunch Activity","0","NordicSki","2021-01-17T18:14:50Z",NA,90.8
"565",0,1,NA,NA,0,NA,0,0,7500,NA,NA,4632138132,0,NA,0,7500,"Afternoon Activity","0","RockClimbing","2021-01-16T19:15:00Z",NA,0
"566",0,1,NA,NA,0,NA,0,0,2100,NA,NA,4627104553,0,NA,0,2100,"Virtual Friday Psych","0","Workout","2021-01-16T00:00:00Z",NA,0
"567",0,1,NA,NA,0,NA,0,0,3600,NA,NA,4624480029,1,NA,0,3600,"Morning climbs","0","RockClimbing","2021-01-15T13:30:00Z",NA,0
"568",2,2,NA,NA,8.7732,NA,0,6.0387,2668,269.6,258.3,4622238446,1,NA,26.28,2478,"Snowy run","0","Run","2021-01-15T00:56:53Z",NA,25.9
"569",0,1,NA,NA,0,NA,0,0,3901,NA,NA,4622071321,0,NA,0,3901,"Afternoon Yoga","0","Yoga","2021-01-14T23:36:49Z",NA,0
"570",0,1,NA,NA,2.268,NA,4,1.1568,2708,258.7,257.6,4617023522,1,NA,5.76,1836,"Afternoon Activity","0","IceSkate","2021-01-13T23:47:49Z",NA,0
"571",2,2,NA,NA,10.4004,NA,0,8.0566,3442,273,258.5,4606401292,1,NA,18.36,2789,"Afternoon Run","0","Run","2021-01-11T23:51:53Z",NA,27.8
"572",0,1,NA,NA,0,NA,0,0,3900,NA,NA,4585109996,0,NA,0,3900,"Evening yoga","0","Yoga","2021-01-07T23:32:00Z",NA,0
"573",3,1,NA,NA,6.3,NA,0,7.0922,4672,348.5,306.3,4579540284,1,NA,24.84,4052,"Afternoon Activity","1","NordicSki","2021-01-06T22:44:38Z",NA,101.7
"574",3,1,NA,NA,11.4408,NA,0,7.1368,2505,271.6,258.5,4568294810,1,NA,15.84,2246,"Afternoon Run","2","Run","2021-01-04T22:22:33Z",NA,16.5
"575",0,2,NA,NA,4.6656,"19",0,5.9188,6191,751,704.8,4562397061,1,NA,20.16,4567,"First cross country ski 🙂","0","NordicSki","2021-01-02T20:18:41Z",NA,97
"576",1,2,NA,NA,9.9,NA,0,8.3506,3386,266,258.5,4551093416,2,NA,13.32,3037,"Afternoon Run","0","Run","2021-01-01T21:10:58Z",NA,14.9
"577",0,1,NA,NA,12.15,NA,0,5.0254,1588,273.1,258.5,4455564832,0,NA,15.48,1489,"Beautiful day","0","Run","2020-12-10T19:07:19Z",NA,27.6
"578",0,1,NA,NA,0,NA,0,0,3900,NA,NA,4382024232,0,NA,0,3900,"Sun salutations + surprise practice ","0","Yoga","2020-11-23T23:26:42Z",NA,0
"579",1,2,NA,NA,10.332,NA,0,11.3089,4523,273.1,258.5,4372017906,2,NA,14.76,3940,"Afternoon Run","0","Run","2020-11-21T22:50:56Z",NA,39.7
"580",0,1,NA,NA,0,NA,0,0,3720,NA,NA,4382015146,1,NA,0,3720,"Afternoon Yoga","0","Yoga","2020-11-19T23:26:00Z",NA,0
"581",6,2,NA,NA,10.6344,NA,0,12.3782,5682,273,258.5,4299483868,2,NA,20.16,4190,"Afternoon Run","1","Run","2020-11-06T23:50:30Z",NA,62.1
"582",0,1,NA,NA,0,NA,0,0,4200,NA,NA,4295126983,0,NA,0,4200,"Yoga with Mango 🐶❣️","0","Yoga","2020-11-05T23:30:00Z",NA,0
"583",4,1,NA,NA,11.8188,NA,0,7.5192,2530,280.4,258.5,4291943901,2,NA,17.28,2290,"Quick pre yoga run","0","Run","2020-11-05T22:18:10Z",NA,43.9
"584",5,2,NA,NA,10.9872,NA,0,14.5078,5056,273.1,257.1,4256408740,1,NA,15.84,4754,"Afternoon Run","0","Run","2020-10-28T21:38:34Z",NA,65.3
"585",6,1,NA,NA,12.5352,NA,0,7.5462,2427,280.5,258.5,4247823104,0,NA,15.48,2167,"Afternoon Run","2","Run","2020-10-26T22:09:56Z",NA,43.8
"586",0,2,NA,NA,11.7396,NA,0,7.9016,2983,313.9,260.9,4239049194,0,NA,21.96,2423,"Afternoon Run","0","Run","2020-10-24T21:59:40Z",NA,80.5
"587",3,2,NA,NA,11.3256,NA,0,9.6412,3503,273.4,257.9,4222110391,0,NA,19.08,3065,"Rainy run with friends","0","Run","2020-10-20T21:20:41Z",NA,25.3
"588",16,1,NA,NA,11.4012,NA,0,19.1158,6470,280.4,257.9,4213428906,1,NA,14.4,6036,"Lunch Run","5","Run","2020-10-18T17:54:01Z",NA,102.5
"589",3,1,NA,NA,12.312,NA,0,7.0517,2338,273.4,257.9,4200014395,1,NA,16.92,2062,"And again","1","Run","2020-10-15T21:09:28Z",NA,30.3
"590",4,1,NA,NA,11.5956,NA,0,5.6665,1926,280.3,259.9,4191505099,1,NA,18.36,1759,"Quick fartlek ","3","Run","2020-10-13T21:48:05Z",NA,50.9
"591",6,1,NA,NA,11.5884,NA,0,15.201,4895,285.8,257.5,4183059350,1,NA,16.56,4723,"Afternoon Run","3","Run","2020-10-11T19:39:29Z",NA,93.1
"592",10,1,NA,NA,11.0484,NA,0,8.3444,4061,278.9,259.1,4165366896,2,NA,18,2719,"Quick garden run","4","Run","2020-10-07T21:25:10Z",NA,46.1
"593",2,1,NA,NA,11.9016,NA,0,7.2531,2315,280.3,257.9,4079213868,2,NA,15.48,2194,"Afternoon Run","0","Run","2020-09-18T20:42:57Z",NA,47.7
"594",0,1,NA,NA,12.0348,NA,0,5.5399,2219,270.3,258.1,4065548524,1,NA,19.08,1657,"Short fartlek ","0","Run","2020-09-15T21:24:53Z",NA,12.2
"595",1,3,NA,NA,18.9756,NA,0,34.8706,7351,285.9,257.5,4056550866,0,NA,36.72,6616,"Afternoon Ride","0","Ride","2020-09-13T22:16:12Z",NA,127.5
"596",6,1,NA,NA,11.4444,NA,0,15.6544,5043,285.8,257.5,4032172010,1,NA,29.16,4925,"Back at it","2","Run","2020-09-08T21:00:06Z",NA,95.5
"597",3,1,NA,NA,12.5604,NA,0,6.4508,2400,271.2,258.3,3963156942,1,NA,23.4,1849,"Quick intervals","2","Run","2020-08-25T11:23:30Z",NA,15.7
"598",10,1,NA,NA,11.7792,NA,0,16.1928,5188,285.8,257.5,3954517193,0,NA,25.56,4949,"Morning Run","2","Run","2020-08-23T12:08:12Z",NA,94.5
"599",7,1,NA,NA,11.9844,NA,0,10.2359,3099,280.3,257.9,3940275440,0,NA,14.76,3075,"Morning Run","2","Run","2020-08-20T11:28:29Z",NA,50.7
"600",0,1,NA,NA,13.1832,NA,0,12.7445,4629,273.2,257.4,3938625581,1,NA,28.08,3480,"Will bike for ice cream","0","Ride","2020-08-20T00:40:47Z",NA,87.2
"601",3,1,NA,NA,12.1932,NA,0,6.6358,2246,271.1,258.1,3930466754,1,NA,19.08,1959,"Quick fartlek","0","Run","2020-08-18T11:43:22Z",NA,15.3
"602",22,1,NA,NA,11.7432,NA,1,24.2544,7437,280.3,257.8,3921655774,2,NA,16.2,7435,"Morning Run","15","Run","2020-08-16T11:48:43Z",NA,118.4
"603",5,2,NA,NA,12.0708,NA,0,8.7727,2668,269.3,257.9,3906938277,0,NA,16.2,2616,"Morning Run","2","Run","2020-08-13T12:11:40Z",NA,17.5
"604",6,1,NA,NA,12.2292,NA,0,9.6678,2977,273.4,257.8,3896946694,1,NA,16.56,2846,"Easy Run","2","Run","2020-08-11T11:21:53Z",NA,41.5
"605",4,2,NA,NA,11.4948,NA,0,10.4641,3858,285.8,257.5,3888694649,0,NA,15.84,3277,"Morning Run","0","Run","2020-08-09T14:59:37Z",NA,73.9
"606",6,1,NA,NA,12.6504,NA,0,11.307,3910,280.6,257.8,3872902720,1,NA,19.08,3218,"Speed Intervals","4","Run","2020-08-06T11:28:39Z",NA,45.8
"607",8,1,NA,NA,12.1932,NA,0,15.2965,4604,285.8,257.5,3862720118,2,NA,24.84,4516,"Morning Run","5","Run","2020-08-04T11:25:05Z",NA,89.6
"608",6,2,NA,NA,11.0952,NA,0,20.1339,6653,280.6,257.8,3854114527,4,NA,14.76,6533,"Morning Run","1","Run","2020-08-02T13:33:41Z",NA,103.8
"609",8,1,NA,NA,12.2544,NA,0,11.2765,3356,273.4,257.8,3837849390,1,NA,29.88,3313,"Morning Run","3","Run","2020-07-30T11:11:25Z",NA,46.1
"610",5,2,NA,NA,11.7108,NA,0,10.3057,6033,276.9,258.3,3826528391,3,NA,20.16,3168,"Fartleks again ","1","Run","2020-07-28T11:18:38Z",NA,47.1
"611",11,2,NA,NA,10.638,NA,0,17.1842,6066,285.8,257.5,3815006686,1,NA,17.28,5816,"Morning Run","1","Run","2020-07-26T12:30:27Z",NA,94.8
"612",0,4,NA,NA,19.0512,"25",0,30.6101,5982,262.4,242.6,3823891007,0,NA,37.44,5784,"Evening Ride","0","Ride","2020-07-24T00:31:37Z",NA,56
"613",6,1,NA,NA,12.0204,NA,0,9.579,2886,273.4,257.8,3804614625,1,NA,29.16,2869,"Morning Run","5","Run","2020-07-23T11:21:50Z",NA,38.6
"614",4,1,NA,NA,21.1212,NA,0,17.3959,3014,297.6,257.5,3802992644,0,NA,33.12,2965,"Afternoon Ride","1","Ride","2020-07-22T21:16:15Z",NA,90.3
"615",0,2,NA,NA,11.52,NA,0,8.2106,3700,276.9,257.9,3795105824,2,NA,22.32,2566,"Back to fartleks ","0","Run","2020-07-21T11:33:38Z",NA,45.2
"616",14,1,NA,NA,11.4084,NA,1,21.5265,7098,285.8,257.5,3785520994,4,NA,30.24,6792,"First half marathon!","9","Run","2020-07-19T11:21:10Z",NA,117.5
"617",12,1,NA,NA,12.2544,NA,0,11.1798,3806,280.4,258.8,3770533028,2,NA,20.52,3284,"Tempo Run","9","Run","2020-07-16T11:34:52Z",NA,48.7
"618",14,1,NA,NA,21.798,NA,0,27.944,4874,310.4,257.5,3765706502,0,NA,48.6,4615,"Morning Ride","2","Ride","2020-07-15T11:20:28Z",NA,188.8
"619",6,2,NA,NA,11.3616,NA,0,8.5521,2795,272.4,258.1,3760578103,0,NA,18.36,2710,"Morning Run","4","Run","2020-07-14T11:46:07Z",NA,45
"620",6,1,NA,NA,11.4984,NA,0,16.113,5087,285.8,257.5,3745570567,2,NA,16.56,5045,"Morning Run","3","Run","2020-07-11T11:25:05Z",NA,94
"621",22,1,NA,NA,22.446,NA,0,26.6975,4417,310.4,257.5,3740812691,2,NA,35.28,4282,"Morning Ride","5","Ride","2020-07-10T11:15:28Z",NA,157.9
"622",8,1,NA,NA,11.9916,NA,0,10.7873,3737,273.4,258.5,3736116455,2,NA,16.92,3238,"Morning Run","4","Run","2020-07-09T11:15:00Z",NA,56.8
"623",9,1,NA,NA,22.2084,NA,0,24.046,4076,310.4,257.5,3731351689,1,NA,37.8,3898,"Morning Ride","5","Ride","2020-07-08T11:04:21Z",NA,131.4
"624",11,1,NA,NA,11.736,NA,0,15.295,4919,274.2,257.8,3726567390,2,NA,15.84,4691,"Morning Run","1","Run","2020-07-07T11:28:10Z",NA,45.1
"625",0,1,NA,NA,0,NA,0,0,3000,NA,NA,3721496870,1,NA,0,3000,"Morning Yoga","0","Yoga","2020-07-06T11:23:50Z",NA,0
"626",1,4,NA,NA,20.358,NA,0,19.9114,3717,288.6,258.1,3713944244,1,NA,44.64,3521,"Afternoon Ride","0","Ride","2020-07-04T18:42:56Z",NA,121.2
"627",0,4,NA,NA,21.3084,NA,0,24.0263,4632,288.6,259.9,3713582184,1,NA,43.56,4059,"Lunch Ride","0","Ride","2020-07-04T16:52:36Z",NA,171.4
"628",5,1,NA,NA,11.9772,NA,0,7.2505,2240,274.2,257.8,3702188501,2,NA,16.56,2179,"Morning Run","0","Run","2020-07-02T11:18:39Z",NA,31.5
"629",9,1,NA,NA,11.7,NA,0,10.9979,3443,281.3,258.5,3692376802,1,NA,16.56,3384,"Morning Run","1","Run","2020-06-30T11:06:43Z",NA,34.6
"630",1,1,NA,NA,22.8636,NA,0,24.4119,3894,310.4,259.5,3687821092,3,NA,38.88,3844,"Morning Ride","1","Ride","2020-06-29T11:20:14Z",NA,119.3
"631",0,1,NA,NA,0,NA,0,0,3300,NA,NA,3685146959,0,NA,0,3300,"Afternoon Yoga","0","Yoga","2020-06-28T17:11:17Z",NA,0
"632",0,1,NA,NA,10.8468,NA,0,14.5029,4917,278.8,257.5,3683895479,1,NA,15.84,4813,"Morning Run","0","Run","2020-06-28T12:49:31Z",NA,71.7
"633",0,1,NA,NA,0,NA,0,0,3300,NA,NA,3680445156,0,NA,0,3300,"Afternoon Yoga","0","Yoga","2020-06-27T20:09:29Z",NA,0
"634",14,1,NA,NA,11.412,NA,0,12.8785,4140,294.4,260.2,3668830384,1,NA,15.84,4062,"Intervals again","1","Run","2020-06-25T11:15:20Z",NA,53.1
"635",9,1,NA,NA,11.502,NA,0,10.1373,3264,284.9,260.2,3658361239,1,NA,19.44,3173,"Fartlek time","1","Run","2020-06-23T11:32:48Z",NA,44.7
"636",7,1,NA,NA,11.7252,NA,0,10.2225,3151,273.4,257.9,3638087934,1,NA,15.12,3139,"Morning Run","1","Run","2020-06-19T11:24:10Z",NA,48.9
"637",0,1,NA,NA,0,NA,0,0,3300,NA,NA,3635994901,0,NA,0,3300,"Afternoon Yoga","0","Yoga","2020-06-18T21:37:02Z",NA,0
"638",6,2,NA,NA,10.7928,NA,0,8.2256,3989,277.5,259.5,3631912973,2,NA,15.84,2744,"Evening Run","0","Run","2020-06-18T00:17:45Z",NA,35.2
"639",0,1,NA,NA,0,NA,0,0,3300,NA,NA,3628423850,0,NA,0,3300,"Morning Yoga","0","Yoga","2020-06-17T11:16:35Z","27",0
"640",6,1,NA,NA,11.214,NA,1,9.6568,3370,280,259.5,3626251014,1,NA,21.24,3100,"Afternoon Run","0","Run","2020-06-16T21:59:23Z",NA,37.1
"641",0,1,NA,NA,12.1824,NA,0,5.1436,1520,273.4,257.9,3597469504,0,NA,16.2,1520,"Morning Run","0","Run","2020-06-11T12:11:40Z",NA,45.6
